session_id,event_id,agent_id,developer_id,consent_id,consent_type,max_amount,allowed_merchant_categories,time_window_start,time_window_end,token_id,nonce,task_id,token_context_hash,event_context_hash,issued_at,used_at,merchant_id,merchant_category,amount,currency,device_fingerprint,ip_address,geo_label,geo_lat,geo_lon,channel,label,drift_profile,pair_id
sess_e12ffaf00ca4,evt_91e22fbd5595,agent_msft_copilot_pay,dev_microsoft,consent_e9ba5e648324,single-use,1248.2,electronics,2026-08-12T22:00:00+00:00,2026-08-13T22:00:00+00:00,tok_a8ebfcd9610f,89e7f094052449fcb2372a1a6116d97a,task_5a415420e34a,ae4e78b21f3b2e304afcf56e97c0fa994f80073f9f9e16e0b5c6a0978c9a2da0,ae4e78b21f3b2e304afcf56e97c0fa994f80073f9f9e16e0b5c6a0978c9a2da0,2026-08-12T22:21:00+00:00,2026-08-13T17:48:41.911827+00:00,merch_newegg,electronics,286.76,USD,dev_1db15b89c073,75.196.241.182,"New Delhi,IN",28.6139,77.209,agent-app,legitimate,n/a,sess_e12ffaf00ca4
sess_e25cb122f693,evt_4e62b9aa15e1,agent_braintree_flow,dev_braintree_partner,consent_71e112386b40,single-use,794.48,entertainment,2026-08-07T10:00:00+00:00,2026-08-14T10:00:00+00:00,tok_f13e02c726ff,6e7a84b1ee004de4bc162f646a2f7100,task_ee132e944c3e,e087142c86a18c623bf3ab7e20e4155a6f3cb45e98db98e92fde572c4e87b069,e087142c86a18c623bf3ab7e20e4155a6f3cb45e98db98e92fde572c4e87b069,2026-08-07T10:12:00+00:00,2026-08-11T09:31:13.259108+00:00,merch_ticketmaster,entertainment,794.05,USD,dev_956753316834,78.96.224.119,"San Francisco,US",37.7749,-122.4194,agent-app,legitimate,n/a,sess_e25cb122f693
sess_9669d8884706,evt_9b9e3d06b26c,agent_amazon_rufus,dev_amazon,consent_dfd4f909f817,single-use,307.16,apparel,2026-08-19T05:00:00+00:00,2026-08-19T06:00:00+00:00,tok_f8c34e82ad2e,5e71d982160d47709a3a8cc1d2eb119b,task_b493a4def629,4ee3715c2f58b85331820a448897b113219b0b9eebb0dd731635bdfa1341227f,4ee3715c2f58b85331820a448897b113219b0b9eebb0dd731635bdfa1341227f,2026-08-19T05:02:00+00:00,2026-08-19T05:07:47+00:00,merch_zara,apparel,180.4,INR,dev_d181613b3947,216.120.88.120,"Paris,FR",48.8566,2.3522,agent-app,legitimate,n/a,sess_9669d8884706
sess_82585e87d58d,evt_b3b73492a52f,agent_ibm_watsonx_pay,dev_ibm,consent_55a126c65ad4,single-use,1256.01,electronics;grocery,2026-08-13T16:00:00+00:00,2026-08-13T22:00:00+00:00,tok_aed045401271,30db2a9c121b46eeb5d1f328bd58385c,task_6cb8380cb1ba,d555a84999833c7546aca1005c5f9fac0ed4a816d9c3f19853cfe20c9e885e53,d555a84999833c7546aca1005c5f9fac0ed4a816d9c3f19853cfe20c9e885e53,2026-08-13T16:01:00+00:00,2026-08-13T16:01:25+00:00,merch_instacart,grocery,670.87,USD,dev_01d05829a908,180.152.36.59,"London,GB",51.5074,-0.1278,agent-app,legitimate,n/a,sess_82585e87d58d
sess_304d63ee19a3,evt_b6e20517b06f,agent_braintree_flow,dev_braintree_partner,consent_ce3a8bd42266,single-use,1396.78,home_goods,2026-08-03T20:00:00+00:00,2026-08-04T02:00:00+00:00,tok_30b6e7988382,05729a17f4f641e58789713fa5643c89,task_b455ce7f6b04,4c17b218a9f30664adaed426b21811fc7b990966556496eaac4fab7efd26d2de,4c17b218a9f30664adaed426b21811fc7b990966556496eaac4fab7efd26d2de,2026-08-03T20:25:00+00:00,2026-08-03T20:27:05+00:00,merch_wayfair,home_goods,608.65,EUR,dev_2e3c110564fe,159.245.132.62,"New York,US",40.7128,-74.006,agent-web,legitimate,n/a,sess_304d63ee19a3
sess_8b8c95d469e8,evt_a745a8503326,agent_ibm_watsonx_pay,dev_ibm,consent_cad18c148c5f,recurring,1138.58,dining,2026-08-11T13:00:00+00:00,2026-08-12T13:00:00+00:00,tok_48251051680b,eea8711ad1ea486aba3652dfdec79dcd,task_2f943fbcc7fd,8261f9001d2f02c92a0a749cd48309eec4a259b24d4075837b83e23f6284ce2a,8261f9001d2f02c92a0a749cd48309eec4a259b24d4075837b83e23f6284ce2a,2026-08-11T13:25:00+00:00,2026-08-12T09:58:54.077738+00:00,merch_ubereats,dining,1108.36,INR,dev_09748550c10f,166.168.107.75,"Berlin,DE",52.52,13.405,agent-app,legitimate,n/a,sess_8b8c95d469e8
sess_88295ba0a793,evt_09b421a4ee52,agent_perplexity_comm,dev_perplexity,consent_5ff72ed645a7,single-use,566.36,apparel;grocery,2026-08-19T17:00:00+00:00,2026-08-19T18:00:00+00:00,tok_fe6e0d90b95b,b9fec1b21cca4f9990961d850ef393df,task_1335d1ca6f2e,0aa7506589e19c8648f92011f7e7bc898826d92968da44cd1673551a009a1197,0aa7506589e19c8648f92011f7e7bc898826d92968da44cd1673551a009a1197,2026-08-19T17:02:00+00:00,2026-08-19T17:33:45.189065+00:00,merch_uniqlo,apparel,355.58,GBP,dev_e239c3c6f7ff,211.26.53.58,"Berlin,DE",52.52,13.405,agent-app,legitimate,n/a,sess_88295ba0a793
sess_13d7a39717ca,evt_2c12da06d1d1,agent_amazon_rufus,dev_amazon,consent_cf80df4d3d30,single-use,54.3,grocery,2026-08-14T20:00:00+00:00,2026-08-21T20:00:00+00:00,tok_503e4ecd834f,c3c9f1bf9adb45aba1e6219eadc0148b,task_85ed5678caa1,d92051bebb662c86e4eb17c86f45d75d15db5a4448a10c3183f7ee90fe098965,d92051bebb662c86e4eb17c86f45d75d15db5a4448a10c3183f7ee90fe098965,2026-08-14T20:14:00+00:00,2026-08-23T19:37:46.847181+00:00,merch_wholefoods,grocery,15.55,INR,dev_c0202ebccbe3,121.232.162.170,"Singapore,SG",1.3521,103.8198,agent-to-agent,T3,obvious,sess_13d7a39717ca
sess_d93d6ec1775a,evt_4de8fe411412,agent_amazon_rufus,dev_amazon,consent_31de7b397242,recurring,640.95,electronics;grocery,2026-08-12T05:00:00+00:00,2026-08-19T05:00:00+00:00,tok_927a636e0998,f9600f045d6c4775aa54e3c0cb618620,task_07110270d764,e2d106751ba5cefa7629120f10945121d55b264f6eabedf84c67c6f5598f1adf,e2d106751ba5cefa7629120f10945121d55b264f6eabedf84c67c6f5598f1adf,2026-08-12T05:02:00+00:00,2026-08-13T05:03:31.758955+00:00,merch_newegg,electronics,128.35,EUR,dev_2d4e07eca14f,5.168.202.175,"New Delhi,IN",28.6139,77.209,agent-web,legitimate,n/a,sess_d93d6ec1775a
sess_5538afc38cfc,evt_386920a90bfa,agent_ibm_watsonx_pay,dev_ibm,consent_3509ddf42624,single-use,334.29,electronics,2026-08-09T23:00:00+00:00,2026-08-10T23:00:00+00:00,tok_1814029cdcfe,38fa51170fb845d38b1bcbd5f51108a5,task_0ddd7e5d3df7,a7349be39d407cb7ab555a21487b205fdc33fe55c9c920ebda1ba16d0c5fe097,a7349be39d407cb7ab555a21487b205fdc33fe55c9c920ebda1ba16d0c5fe097,2026-08-09T23:25:00+00:00,2026-08-09T23:30:34+00:00,merch_newegg,electronics,328.5,USD,dev_c96da17b2897,192.223.43.177,"Sydney,AU",-33.8688,151.2093,agent-app,legitimate,n/a,sess_5538afc38cfc
sess_0d97b467b787,evt_952c45680b7d,agent_manus_auto,dev_manus_inc,consent_46b7f434b119,single-use,847.7,apparel;home_goods,2026-08-13T14:00:00+00:00,2026-08-13T15:00:00+00:00,tok_df281a847f4d,fb7f612fb0c04885afa9b4088f325896,task_b4b1778b6a43,44f0ec54cf5cffb853855eb2364a4264b2931ac8c9ea4caa4226cca99e88858c,44f0ec54cf5cffb853855eb2364a4264b2931ac8c9ea4caa4226cca99e88858c,2026-08-13T14:03:00+00:00,2026-08-13T14:11:06+00:00,merch_ikea,home_goods,675.36,USD,dev_2dcdc20d3753,128.99.172.212,"New York,US",40.7128,-74.006,agent-web,legitimate,n/a,sess_0d97b467b787
sess_19a1e88bb718,evt_937d9efd53ae,agent_manus_auto,dev_manus_inc,consent_adb5146ec41c,single-use,634.78,grocery,2026-08-04T13:00:00+00:00,2026-08-04T19:00:00+00:00,tok_9f599b5a7cc3,5d65f5f6e3f6466798c5be70f0ae23e4,task_e0fe9c445fc5,0c1d273f1434b2d2f3f843401a0204c1ce180275b07611703a089d13349f297d,0c1d273f1434b2d2f3f843401a0204c1ce180275b07611703a089d13349f297d,2026-08-04T13:10:00+00:00,2026-08-04T13:39:54+00:00,merch_instacart,grocery,393.78,GBP,dev_58a4b09a600e,153.223.149.4,"Singapore,SG",1.3521,103.8198,agent-app,T1,obvious,sess_19a1e88bb718
sess_34996c963922,evt_7111b1c53541,agent_braintree_flow,dev_braintree_partner,consent_b982fe514dd4,single-use,317.67,electronics;subscription,2026-08-10T01:00:00+00:00,2026-08-13T01:00:00+00:00,tok_13c2ff12f1dd,658e83f8fc8845cfba70174a808be625,task_6a0a7ed0388f,44ed6e44f66f2aae4e3a23a913197f0dcef8bddd45aac1c98d2a157fd5824466,44ed6e44f66f2aae4e3a23a913197f0dcef8bddd45aac1c98d2a157fd5824466,2026-08-10T01:24:00+00:00,2026-08-10T01:24:59+00:00,merch_bestbuy,electronics,232.38,USD,dev_b3f89ef9866f,187.122.135.40,"Berlin,DE",52.52,13.405,agent-web,legitimate,n/a,sess_34996c963922
sess_39296461cc82,evt_90537079d44e,agent_perplexity_comm,dev_perplexity,consent_1f22fbfc78f3,single-use,1405.17,travel,2026-08-01T12:00:00+00:00,2026-08-04T12:00:00+00:00,tok_5e1e88a5fe5e,6051b143fdcf4c1fb184841aecd9e417,task_c2a1b60c8899,10ef53ad3c9b361a64aea5ff5ccfd8dec8021fca907e0fcc38428e3e4c1fcc7e,10ef53ad3c9b361a64aea5ff5ccfd8dec8021fca907e0fcc38428e3e4c1fcc7e,2026-08-01T12:14:00+00:00,2026-08-02T06:55:19.697115+00:00,merch_airbnb,travel,859.87,INR,dev_c00281032661,144.6.207.204,"New Delhi,IN",28.6139,77.209,agent-app,legitimate,n/a,sess_39296461cc82
sess_eb67eb305621,evt_7e85e0fe6413,agent_msft_copilot_pay,dev_microsoft,consent_27085af98864,single-use,523.59,grocery;home_goods,2026-08-15T21:00:00+00:00,2026-08-15T22:00:00+00:00,tok_a95b1e3153fe,7cc8c6fd5d4d419695ccc312d63f7ab2,task_6d5a72565c12,f39dde207a41bfd375f0ba058ed18fb757ef008af36119987135128eb712be0f,f39dde207a41bfd375f0ba058ed18fb757ef008af36119987135128eb712be0f,2026-08-15T21:12:00+00:00,2026-08-15T21:25:33.440262+00:00,merch_instacart,grocery,253.11,GBP,dev_ab8b40583f44,124.26.52.193,"London,GB",51.5074,-0.1278,agent-web,legitimate,n/a,sess_eb67eb305621
sess_ffeb0f116149,evt_36042c2e2447,agent_perplexity_comm,dev_perplexity,consent_85f727f78150,single-use,671.52,home_goods,2026-08-04T10:00:00+00:00,2026-08-11T10:00:00+00:00,tok_0e3cacf1e51d,ca21b34860b542a8a33d6d16074d3718,task_e12d5f0788c1,09378eac90f67255060a1bb396c882f4987d7f318fe99b7f42cb0a866eb48b93,09378eac90f67255060a1bb396c882f4987d7f318fe99b7f42cb0a866eb48b93,2026-08-04T10:18:00+00:00,2026-08-04T10:26:09+00:00,merch_ikea,home_goods,516.36,USD,dev_a57d157a779b,7.176.89.137,"Sydney,AU",-33.8688,151.2093,agent-to-agent,legitimate,n/a,sess_ffeb0f116149
sess_7130022537e6,evt_1799b9ef5940,agent_ibm_watsonx_pay,dev_ibm,consent_c01b0dc75e4e,recurring,329.39,subscription,2026-08-21T17:00:00+00:00,2026-08-22T17:00:00+00:00,tok_d1fe047915a2,31f1873807774e34b92b0844fe8e1f50,task_f3186f199411,42d3139504b984c7f39e1959722e4fcb6b52f6fcf0d35746265648d17a96f061,42d3139504b984c7f39e1959722e4fcb6b52f6fcf0d35746265648d17a96f061,2026-08-21T17:12:00+00:00,2026-08-22T06:30:10.036080+00:00,merch_spotify,subscription,75.32,USD,dev_2f5808044089,174.37.243.16,"Mumbai,IN",19.076,72.8777,agent-app,legitimate,n/a,sess_7130022537e6
sess_6d54fde64ece,evt_b3509f5c1e71,agent_manus_auto,dev_manus_inc,consent_03953e1eb73b,single-use,705.13,apparel,2026-08-05T11:00:00+00:00,2026-08-05T17:00:00+00:00,tok_ea6ecc575ebf,08a19eff33e34484bf889c56b60c1d67,task_a25e6e33ca77,efda212e0a7e62191b467fb3aa33091e585a50c89f771a670b404ab51f78a8fa,efda212e0a7e62191b467fb3aa33091e585a50c89f771a670b404ab51f78a8fa,2026-08-05T11:05:00+00:00,2026-08-05T11:07:14+00:00,merch_zara,apparel,73.68,USD,dev_3cdd7ae0fbda,98.207.59.74,"New Delhi,IN",28.6139,77.209,agent-app,legitimate,n/a,sess_6d54fde64ece
sess_2fa07f364721,evt_0041fe845674,agent_manus_auto,dev_manus_inc,consent_b9f200a01fc0,single-use,246.39,apparel,2026-08-18T19:00:00+00:00,2026-08-19T19:00:00+00:00,tok_e5c7cb6d6f61,bcc4a0334b404616943ed4b77d60098e,task_79c47f40043b,c8978197538453115b9a76515d65bb0bfac590ce65d784356090a1c3541b749d,c8978197538453115b9a76515d65bb0bfac590ce65d784356090a1c3541b749d,2026-08-18T19:28:00+00:00,2026-08-18T19:30:12+00:00,merch_zara,apparel,105.74,USD,dev_a3a0bd48b660,172.86.196.93,"Singapore,SG",1.3521,103.8198,agent-to-agent,legitimate,n/a,sess_2fa07f364721
sess_5491ec87fa16,evt_ca9f9781fbee,agent_manus_auto,dev_manus_inc,consent_b7b31c2598c0,single-use,1341.79,dining,2026-08-17T09:00:00+00:00,2026-08-17T10:00:00+00:00,tok_814d33cfdbad,49d021cd77c34ba88e96966ae85b6933,task_b297952925c0,94cf95d1395782cdfde4134c6f4e7b90cd656dc9bad95be47004488cbd5ab3d5,94cf95d1395782cdfde4134c6f4e7b90cd656dc9bad95be47004488cbd5ab3d5,2026-08-17T09:20:00+00:00,2026-08-17T09:26:14+00:00,merch_doordash,dining,1181.17,USD,dev_e9bab210b758,193.215.135.130,"Berlin,DE",52.52,13.405,agent-app,legitimate,n/a,sess_5491ec87fa16
sess_b546303fe79d,evt_549587c616c4,agent_braintree_flow,dev_braintree_partner,consent_d302c4c9c645,single-use,682.92,dining;entertainment,2026-08-17T23:00:00+00:00,2026-08-18T05:00:00+00:00,tok_37acac89a963,e6fe65b1fa2e4b96b5d2703dfe59006e,task_43ebbd00c8dd,0cd06d4273b7a5e59170fe1aae0be906cea0828eacade2dd28445c8a41b97ad8,0cd06d4273b7a5e59170fe1aae0be906cea0828eacade2dd28445c8a41b97ad8,2026-08-17T23:25:00+00:00,2026-08-18T04:27:29.364826+00:00,merch_steam,entertainment,20.52,USD,dev_4ea483585949,48.118.156.154,"Tokyo,JP",35.6762,139.6503,agent-app,legitimate,n/a,sess_b546303fe79d
sess_f7ff30f66a3d,evt_724b6c85e32f,agent_amazon_rufus,dev_amazon,consent_f107980a38e0,single-use,740.41,dining,2026-08-17T08:00:00+00:00,2026-08-20T08:00:00+00:00,tok_de6126b640e3,f6e03377bd2c4311a08af50f392a0cc1,task_41b3bf71ff8f,181a586a324a8f2538c7f9a5788debd742c24d4d3c81dcc2c6a911274e258ae8,181a586a324a8f2538c7f9a5788debd742c24d4d3c81dcc2c6a911274e258ae8,2026-08-17T08:26:00+00:00,2026-08-17T08:31:03+00:00,merch_doordash,dining,236.81,USD,dev_ebc37e3d8d1f,10.115.228.218,"Singapore,SG",1.3521,103.8198,agent-to-agent,legitimate,n/a,sess_f7ff30f66a3d
sess_fb228353aaea,evt_1d836bd5ef85,agent_braintree_flow,dev_braintree_partner,consent_9bead666b533,single-use,529.82,entertainment;grocery,2026-08-05T05:00:00+00:00,2026-08-06T05:00:00+00:00,tok_5863e3c55dff,ecf087cd8a094769bd8e22b15bfbe2fb,task_07293d560cef,75159e494e0aa5c34ca03f0b4189cd1ba50ec3b09290c87843f513b651fcc036,75159e494e0aa5c34ca03f0b4189cd1ba50ec3b09290c87843f513b651fcc036,2026-08-05T05:22:00+00:00,2026-08-05T05:25:41+00:00,merch_instacart,grocery,514.79,INR,dev_c3214e8f9579,160.171.133.73,"Paris,FR",48.8566,2.3522,agent-web,legitimate,n/a,sess_fb228353aaea
sess_606381494101,evt_891caa5bb6f8,agent_openai_shopgpt,dev_openai,consent_2df94e2e749f,single-use,297.45,entertainment,2026-08-13T02:00:00+00:00,2026-08-16T02:00:00+00:00,tok_894901b30a68,5f0a919dc9c84e20874cf2cfd9f9c298,task_47782568ca0e,eb0ae9c6189c2bb3882d4dc6983a38c9722e5cdbd3c09471518bb7c38f1c8f0f,eb0ae9c6189c2bb3882d4dc6983a38c9722e5cdbd3c09471518bb7c38f1c8f0f,2026-08-13T02:28:00+00:00,2026-08-13T02:33:48+00:00,merch_ticketmaster,entertainment,123.76,INR,dev_da9c7787c335,44.231.188.123,"Paris,FR",48.8566,2.3522,agent-app,legitimate,n/a,sess_606381494101
sess_6d463b7d3606,evt_9b38b61c334c,agent_perplexity_comm,dev_perplexity,consent_c118d9d58c72,single-use,570.84,dining,2026-08-07T15:00:00+00:00,2026-08-07T16:00:00+00:00,tok_25bdd10a661a,7f32c252ad0645a5ad6d9ac7f2c0a6e6,task_8001aba55185,94b12b4da39b4c3f3b00d50d250b80c0a0ee31a15edf1030853ab27dc91a70d7,94b12b4da39b4c3f3b00d50d250b80c0a0ee31a15edf1030853ab27dc91a70d7,2026-08-07T15:06:00+00:00,2026-08-07T15:06:46+00:00,merch_doordash,dining,95.09,USD,dev_815896f4e41d,113.170.3.87,"New York,US",40.7128,-74.006,agent-to-agent,legitimate,n/a,sess_6d463b7d3606
sess_7b6333bc0934,evt_8bb3463b80b3,agent_openai_shopgpt,dev_openai,consent_62fb863a5ebc,recurring,1010.31,travel,2026-08-07T12:00:00+00:00,2026-08-07T18:00:00+00:00,tok_485e81f3dfa6,560a35208a2646e3981e381004234335,task_46bad0fdbfb8,6f8f4c52a64194c638f9511fcd091d836b02346e34133435ed95af8df4d90b55,6f8f4c52a64194c638f9511fcd091d836b02346e34133435ed95af8df4d90b55,2026-08-07T12:06:00+00:00,2026-08-07T12:08:09+00:00,merch_airbnb,travel,397.78,USD,dev_c6a6576767a1,159.60.125.148,"Mumbai,IN",19.076,72.8777,agent-to-agent,legitimate,n/a,sess_7b6333bc0934
sess_4b066318a351,evt_788c917f0a23,agent_perplexity_comm,dev_perplexity,consent_35d4d33c1941,recurring,379.79,electronics,2026-08-02T19:00:00+00:00,2026-08-02T20:00:00+00:00,tok_0573757b5d9b,c842a157eb4443ccb342d0ee1e5dcaa0,task_3d40fc37f7e1,502268c94e561b5393fb7c696adf3842fffac1806bc769b21d067c1f05d14c8c,502268c94e561b5393fb7c696adf3842fffac1806bc769b21d067c1f05d14c8c,2026-08-02T19:03:00+00:00,2026-08-02T19:47:18.394492+00:00,merch_newegg,electronics,79.08,EUR,dev_7562401abbbe,53.211.251.114,"Mumbai,IN",19.076,72.8777,agent-to-agent,legitimate,n/a,sess_4b066318a351
sess_c8726561ae61,evt_45a86b99a7bb,agent_perplexity_comm,dev_perplexity,consent_f35097d06bbc,single-use,1016.31,dining,2026-08-08T15:00:00+00:00,2026-08-09T15:00:00+00:00,tok_37c41d80fe47,fe66bfdad4b04058b1805a3f3af59a12,task_95388f915d9e,952a64fd1b5261f9aa5e130f76940bc4eab7e28ab9380fe90eaa3ca1da05115e,952a64fd1b5261f9aa5e130f76940bc4eab7e28ab9380fe90eaa3ca1da05115e,2026-08-08T15:10:00+00:00,2026-08-08T15:16:20+00:00,merch_ubereats,dining,611.89,USD,dev_d594abbb9722,91.35.210.56,"New York,US",40.7128,-74.006,agent-web,legitimate,n/a,sess_c8726561ae61
sess_fa54cf6e4038,evt_07e9e5dce4d7,agent_msft_copilot_pay,dev_microsoft,consent_3bd15056b737,single-use,1329.71,grocery;subscription,2026-08-06T15:00:00+00:00,2026-08-06T21:00:00+00:00,tok_ed4e3800524f,1c3726023cdb4aa3a67ae5750698224d,task_d3508c1b347d,7231470a22eb4bc0f052eb5e7cbadf7b4d96d4862bd208368267933f37e8efe8,7231470a22eb4bc0f052eb5e7cbadf7b4d96d4862bd208368267933f37e8efe8,2026-08-06T15:09:00+00:00,2026-08-06T18:57:22.728706+00:00,merch_spotify,subscription,510.7,USD,dev_4ad307b2468c,160.98.255.22,"London,GB",51.5074,-0.1278,agent-app,legitimate,n/a,sess_fa54cf6e4038
sess_09dec51298a4,evt_b64a040a4893,agent_braintree_flow,dev_braintree_partner,consent_e2e184255df2,single-use,426.58,grocery,2026-08-09T07:00:00+00:00,2026-08-12T07:00:00+00:00,tok_213b6edc6df3,9418d49ab07343af9f24b83628fb8520,task_dfd454807d91,92d12fbc2c3345ebf00d2aad74147fcbea620b830dba1c94ce689fcbafa6fd03,92d12fbc2c3345ebf00d2aad74147fcbea620b830dba1c94ce689fcbafa6fd03,2026-08-09T07:25:00+00:00,2026-08-09T15:00:39.681877+00:00,merch_instacart,grocery,265.06,USD,dev_1354d18ec3cb,9.48.228.2,"San Francisco,US",37.7749,-122.4194,agent-app,legitimate,n/a,sess_09dec51298a4
sess_12329161839a,evt_372e6ead1700,agent_perplexity_comm,dev_perplexity,consent_2a20881a146b,recurring,1150.49,grocery,2026-08-10T01:00:00+00:00,2026-08-10T07:00:00+00:00,tok_bf3a666ae1b9,80cae89938f5486e87437e696471428b,task_bda4d3dd2abf,735b49c585fd764629ed1c0498b70e640fcec5e7c59c50adfc624d2a272cc691,735b49c585fd764629ed1c0498b70e640fcec5e7c59c50adfc624d2a272cc691,2026-08-10T01:23:00+00:00,2026-08-10T01:31:00+00:00,merch_instacart,grocery,487.0,USD,dev_2657202866f0,4.4.186.149,"Sydney,AU",-33.8688,151.2093,agent-web,legitimate,n/a,sess_12329161839a
sess_21ef80ce6b38,evt_4b1e2c8ceeea,agent_msft_copilot_pay,dev_microsoft,consent_023d9ccd698e,recurring,633.03,home_goods,2026-08-11T23:00:00+00:00,2026-08-12T00:00:00+00:00,tok_e0cdc3b45167,199810ec2a554c2b9d69166c7c5b2005,task_5bbe6d4ca92c,dbcc2dc163b44610ec312120e08f3761181ad1d2f2c5d04bc57bf236016a943b,dbcc2dc163b44610ec312120e08f3761181ad1d2f2c5d04bc57bf236016a943b,2026-08-11T23:08:00+00:00,2026-08-11T23:12:10+00:00,merch_wayfair,home_goods,402.78,USD,dev_f226cc50ae3d,45.228.181.208,"New York,US",40.7128,-74.006,agent-web,legitimate,n/a,sess_21ef80ce6b38
sess_3477fb257494,evt_b50bf5d01353,agent_openai_shopgpt,dev_openai,consent_6e807107097c,single-use,862.67,grocery;home_goods,2026-08-02T17:00:00+00:00,2026-08-05T17:00:00+00:00,tok_b024bf66de9f,b9a7a77192e34d328d1b1bb7881d14ba,task_b8ac31d6bf39,c4ed312a3b925466d91f5bf609d198909d43294b3c898dd81bbeec800b2e3232,c4ed312a3b925466d91f5bf609d198909d43294b3c898dd81bbeec800b2e3232,2026-08-02T17:03:00+00:00,2026-08-02T17:04:11+00:00,merch_wholefoods,grocery,205.12,EUR,dev_439fc091b20f,73.226.155.215,"Paris,FR",48.8566,2.3522,agent-app,legitimate,n/a,sess_3477fb257494
sess_8ee3aa070d52,evt_c4332df5bee3,agent_msft_copilot_pay,dev_microsoft,consent_c375044c7fec,single-use,626.51,travel,2026-08-10T14:00:00+00:00,2026-08-17T14:00:00+00:00,tok_f7f793c60d32,2e13498b20e34cc1a1c95abfb7a22518,task_57aa18ee66ec,6c5bda5e326ba0407250b39db27a2050c10ba5ce1e1e46e3495a5edd49ef800f,6c5bda5e326ba0407250b39db27a2050c10ba5ce1e1e46e3495a5edd49ef800f,2026-08-10T14:05:00+00:00,2026-08-10T14:10:03+00:00,merch_airbnb,travel,466.21,INR,dev_90902328b43f,103.193.45.31,"Sydney,AU",-33.8688,151.2093,agent-web,legitimate,n/a,sess_8ee3aa070d52
sess_e3d4a89fcd81,evt_eb415962278b,agent_braintree_flow,dev_braintree_partner,consent_1f5192e3cdb0,recurring,984.96,entertainment;subscription,2026-08-10T21:00:00+00:00,2026-08-17T21:00:00+00:00,tok_e163926aab34,930ecc87ceae460da1909883a6c325b4,task_36af88b27055,62d566e0d1cba348cd00e4af4022f9599d565dec7ffa7f2337e5f92e660e0bb7,62d566e0d1cba348cd00e4af4022f9599d565dec7ffa7f2337e5f92e660e0bb7,2026-08-10T21:02:00+00:00,2026-08-10T21:09:22+00:00,merch_ticketmaster,entertainment,524.93,EUR,dev_12b12e1cb1d8,10.252.114.99,"Tokyo,JP",35.6762,139.6503,agent-web,legitimate,n/a,sess_e3d4a89fcd81
sess_49e340b33556,evt_ca8dd3bc24a2,agent_ibm_watsonx_pay,dev_ibm,consent_741a35b38181,single-use,1431.67,dining;grocery,2026-08-20T03:00:00+00:00,2026-08-23T03:00:00+00:00,tok_2c69bb057c2b,fe2a45460e624ddf8b48e71fffc1d310,task_eac9af18fbdf,5b286851a797fe75181fe929fc9ecfb0f3e1575f29d5500c9cdc4e5459dc3d41,5b286851a797fe75181fe929fc9ecfb0f3e1575f29d5500c9cdc4e5459dc3d41,2026-08-20T03:27:00+00:00,2026-08-20T03:32:41+00:00,merch_ubereats,dining,742.83,EUR,dev_51f78d1941df,31.14.153.130,"New York,US",40.7128,-74.006,agent-to-agent,legitimate,n/a,sess_49e340b33556
sess_c8662d95a68b,evt_92141a3231d3,agent_openai_shopgpt,dev_openai,consent_ebefe1a93dfa,single-use,726.71,travel,2026-08-12T01:00:00+00:00,2026-08-13T01:00:00+00:00,tok_92441812a78c,a70f9e014201445589168c4a636b4b20,task_d763d8a030e4,83c4d4e5a13052f3a78a19308fe746784f514d87a249294da2304c57819952c5,83c4d4e5a13052f3a78a19308fe746784f514d87a249294da2304c57819952c5,2026-08-12T01:29:00+00:00,2026-08-12T16:22:58.619979+00:00,merch_expedia,travel,88.7,INR,dev_85f33bd79e62,192.161.231.197,"Singapore,SG",1.3521,103.8198,agent-app,legitimate,n/a,sess_c8662d95a68b
sess_4f37a4e403e6,evt_bae404d9ecc0,agent_amazon_rufus,dev_amazon,consent_a8e2112a2f8f,single-use,558.35,home_goods,2026-08-04T20:00:00+00:00,2026-08-11T20:00:00+00:00,tok_5f7632f61de3,c0b45d7be9304e94bdc95f59ad3dc521,task_1970562404df,4f9fea280cb5cdea43a4c46891804970c7e17a27328f7c8952c91c9d17298ab2,4f9fea280cb5cdea43a4c46891804970c7e17a27328f7c8952c91c9d17298ab2,2026-08-04T20:18:00+00:00,2026-08-10T11:17:04.809277+00:00,merch_ikea,home_goods,91.78,GBP,dev_fd5b1fa11a5a,151.113.129.194,"San Francisco,US",37.7749,-122.4194,agent-web,legitimate,n/a,sess_4f37a4e403e6
sess_5a2b36e4b747,evt_e62d9c2deeea,agent_braintree_flow,dev_braintree_partner,consent_2ee9b5151aa5,single-use,802.38,dining;subscription,2026-08-07T18:00:00+00:00,2026-08-14T18:00:00+00:00,tok_c8fbbc9267e5,793045a299354dd6b7259a2cd5921a8f,task_097a417c64a6,70a7a1eee31d54605a6e169b1db68624b476f4c6048ab16c16c7660644052702,70a7a1eee31d54605a6e169b1db68624b476f4c6048ab16c16c7660644052702,2026-08-07T18:21:00+00:00,2026-08-07T18:21:50+00:00,merch_ubereats,dining,316.88,INR,dev_6f6c50aa5ea0,56.22.213.161,"Berlin,DE",52.52,13.405,agent-web,legitimate,n/a,sess_5a2b36e4b747
